date,airport_code,temperature,visibility,wind_speed,rain,fog,storm
27-01-2025,PNQ,20.2,1.2,13.9,1,0,1
25-10-2025,COK,36.3,2.6,24.9,0,1,1
25-12-2025,PNQ,10.6,1.1,34.6,1,1,1
02-01-2025,PNQ,28.8,7.1,18.5,0,1,0
08-04-2025,HYD,24.2,4.7,27,1,1,0
29-11-2025,BOM,38.5,5.1,0,0,1,1
10-08-2025,PNQ,37.4,4.9,27.9,0,1,0
04-04-2025,GOI,17.6,5.4,27.2,1,1,1
12-07-2025,COK,37.8,2,34.2,0,0,1
04-07-2025,DEL,16.3,4.8,29.8,1,1,0
10-10-2025,CCU,25.6,5,24.4,1,0,1
30-09-2025,CCU,10.4,8.2,10.5,1,1,0
15-03-2025,GOI,36.2,4.6,12.7,0,1,1
27-01-2025,GOI,31.3,8.4,29.6,0,0,0
06-10-2025,HYD,19.6,4.3,32.2,0,1,1
12-07-2025,HYD,17.7,6.8,0.9,0,0,1
31-08-2025,BOM,40.4,4.3,22.2,0,0,0
04-04-2025,BLR,42,7.7,10.9,0,1,1
07-04-2025,BOM,22.3,1.1,13,1,0,1
26-09-2025,GOI,38,6.1,28.2,1,1,0
03-01-2025,PNQ,19.6,4.9,11,1,0,0
10-10-2025,PNQ,39.9,6.7,23.3,0,0,0
04-08-2025,GOI,33.5,3.2,7.6,1,1,0
04-05-2025,PNQ,18.8,7,14.5,0,1,0
21-08-2025,CCU,16.7,9.4,25.2,1,0,0
10-12-2025,AMD,10.1,5.7,33.5,0,1,1
25-10-2025,PNQ,30.4,3.8,8.4,1,0,1
01-10-2025,AMD,41.1,2.6,32.5,0,1,0
09-10-2025,AMD,27.6,3.2,13.2,1,0,0
22-05-2025,AMD,17.5,8,8.9,1,1,1
26-07-2025,MAA,16.2,9.8,3.2,0,1,0
26-05-2025,PNQ,34.6,7.4,3.7,1,0,1
31-12-2025,GOI,25.5,9.3,23.1,1,0,0
05-05-2025,BLR,15.7,2.4,13.1,0,0,1
12-03-2025,PNQ,30.4,5.6,13.8,0,1,0
05-06-2025,BLR,39.1,1.5,21.2,1,1,0
25-10-2025,HYD,14.4,3.3,27.9,0,1,0
16-09-2025,BOM,18.5,3.8,34.9,1,0,0
01-05-2025,CCU,27.8,4.4,19,1,1,0
20-12-2025,HYD,41.7,6.2,5,0,1,1
03-10-2025,HYD,12,8.7,14.9,0,0,1
28-07-2025,PNQ,37,2.2,2.5,0,1,0
07-10-2025,CCU,25.6,5.6,10.9,1,1,0
27-08-2025,MAA,37.1,5.4,24.1,1,1,1
14-11-2025,BLR,27.1,3,24.6,1,1,1
26-11-2025,AMD,34.5,7.4,10.4,0,1,0
27-10-2025,COK,14.2,2.2,34,0,0,1
09-04-2025,COK,15.1,6.4,20.3,1,1,0
19-11-2025,GOI,27.4,9.2,30.7,0,0,1
23-06-2025,BLR,10.5,3.7,10.2,1,1,0
06-12-2025,BOM,38.4,4.7,22.1,1,0,1
28-10-2025,HYD,12.8,2.6,16.8,0,1,1
27-05-2025,COK,10.9,4.3,23.4,0,1,0
09-04-2025,BLR,35.5,6.4,29.2,1,1,0
17-08-2025,HYD,24,4.2,32.1,0,1,0
24-03-2025,MAA,34.7,6.3,33.6,1,1,0
26-09-2025,PNQ,11.3,3.7,27,1,1,0
17-05-2025,AMD,26,5.8,30.7,0,0,1
30-10-2025,PNQ,40.7,8.9,16.6,0,1,1
14-01-2025,GOI,11.2,1.4,3.6,1,0,1
11-03-2025,BOM,36,7.6,31.7,1,0,1
23-09-2025,MAA,34.8,5.9,2.6,1,1,0
10-10-2025,COK,15,2.3,23.5,1,1,0
13-06-2025,MAA,30.1,3.6,27.2,1,1,1
21-01-2025,COK,30.4,4.9,18.2,0,0,0
27-05-2025,BOM,25.9,5.8,32,0,1,0
15-07-2025,HYD,25.9,3.2,7.9,1,0,1
10-02-2025,GOI,24.2,9.5,24.4,0,0,1
20-11-2025,AMD,38.1,1.5,0.5,0,1,1
09-11-2025,DEL,22.7,4.5,13,1,0,0
31-01-2025,COK,38.4,8.9,20,0,0,1
08-04-2025,HYD,34.1,6.6,0.5,0,0,1
11-11-2025,MAA,25.2,2.8,1.2,0,1,1
10-08-2025,COK,34.7,4.5,25.7,0,0,0
07-08-2025,GOI,11.5,8.8,20.8,0,1,0
16-09-2025,COK,26.2,4.1,3.7,1,1,1
27-04-2025,BLR,21.4,8.4,12.1,1,0,0
10-01-2025,AMD,20.1,8.3,2.9,0,1,1
29-11-2025,CCU,41.6,7.6,11.8,1,0,0
02-01-2025,MAA,10.9,2.8,27.8,1,1,0
22-12-2025,CCU,40.1,3.6,23,1,0,0
16-06-2025,MAA,24.3,6,11.6,1,0,1
03-10-2025,AMD,31.5,3.9,7.3,1,0,1
28-08-2025,DEL,30.9,8.8,10.9,0,1,0
22-06-2025,HYD,31.1,6.6,10.9,0,1,1
12-09-2025,DEL,39.2,5.5,5,0,1,1
21-11-2025,BLR,10.7,8.4,10.9,1,0,1
07-05-2025,MAA,11.6,3.1,32.8,0,0,1
16-09-2025,GOI,18.9,6.1,32.3,1,0,0
09-12-2025,PNQ,41.7,3,1.5,1,0,0
08-09-2025,BOM,26.2,2.5,8.3,0,0,0
24-08-2025,PNQ,16.2,7.9,24.1,0,0,1
09-12-2025,AMD,29.4,6.6,10,1,0,1
03-07-2025,CCU,16.1,6.8,16.8,1,0,0
16-09-2025,CCU,37.9,4.3,2.3,0,1,0
04-05-2025,AMD,26.3,1.2,10.2,0,1,1
28-03-2025,DEL,28.3,3.3,28.6,1,1,1
16-05-2025,AMD,14.7,5.4,18.9,1,0,0
08-09-2025,CCU,36,7.2,8.8,0,1,1
26-08-2025,DEL,35.8,5.9,17.8,1,0,0
09-01-2025,DEL,25.1,6.5,14.7,1,0,0
17-06-2025,AMD,15.2,2.7,19.8,0,0,0
06-07-2025,CCU,29.3,5.5,5.1,0,1,0
12-08-2025,PNQ,39.3,5.7,16.1,1,1,0
09-02-2025,AMD,10.7,6.5,9.9,1,1,1
08-06-2025,CCU,19.4,9.8,11.1,0,1,1
15-08-2025,GOI,33.9,8.9,31.2,1,1,0
19-07-2025,AMD,10.4,3.3,8.7,0,1,1
22-04-2025,BLR,10.7,4.4,13.3,1,0,1
05-08-2025,MAA,40,2.9,12.3,1,1,1
11-06-2025,BLR,33.2,2.1,13.3,1,1,0
06-07-2025,GOI,23.8,5.8,28.5,0,1,0
03-08-2025,AMD,30.8,8.3,20.2,0,0,0
12-09-2025,AMD,15.3,9.8,9.5,0,1,1
23-05-2025,BLR,22.4,2.2,24,1,0,1
10-11-2025,AMD,33.6,6.2,19.9,1,0,1
25-07-2025,GOI,14.4,8.4,17.7,0,0,0
23-03-2025,BLR,11.2,8,27.5,0,1,0
24-09-2025,AMD,14.3,9.7,5.1,1,0,1
01-06-2025,CCU,39.2,9,25.3,0,0,0
03-03-2025,GOI,37.9,5.3,26.8,0,1,0
16-12-2025,GOI,39.3,8.6,21.8,1,0,1
20-12-2025,PNQ,31.2,4,5.7,1,1,0
25-08-2025,CCU,19.3,6.3,34.3,0,1,1
16-01-2025,CCU,32,8.3,11.8,0,0,0
29-08-2025,BLR,26.8,2.1,4.1,0,1,1
15-09-2025,COK,42,2.4,1.8,1,0,1
25-03-2025,MAA,22.2,3.6,6.2,0,0,1
23-06-2025,MAA,40.6,4.7,34.5,1,1,0
07-09-2025,COK,32.7,7.2,27.9,0,1,1
19-03-2025,AMD,39.6,4.2,25.6,0,0,1
07-02-2025,CCU,32.4,5.7,33.8,0,0,0
16-07-2025,GOI,40.6,6.9,6.6,0,0,0
04-05-2025,COK,34.7,5.6,19.3,0,0,0
09-04-2025,DEL,35.4,8.2,32,0,1,1
30-09-2025,BLR,17.1,1.9,22.8,0,0,0
11-06-2025,BLR,33.8,2.3,11.8,0,1,1
24-08-2025,MAA,18,9.6,20.2,0,0,1
03-12-2025,BLR,33.3,7.2,33.1,1,1,0
06-01-2025,HYD,13.2,7.5,0.4,0,1,0
18-07-2025,GOI,36.1,1.1,20.6,1,1,1
30-11-2025,MAA,10.1,7.6,16.3,0,0,0
23-11-2025,COK,15.7,2.7,7.8,0,1,0
23-01-2025,BOM,19.7,3.9,19.1,1,1,1
16-03-2025,HYD,20.8,4.4,34.3,0,0,1
22-10-2025,DEL,28.7,9.7,13.2,1,1,0
12-06-2025,CCU,27,9.2,14.4,1,0,1
15-12-2025,BLR,40.2,8.8,24.5,0,0,1
16-04-2025,DEL,37.3,2.2,27.6,1,0,1
18-05-2025,CCU,17.9,8.2,12.4,1,1,1
31-08-2025,MAA,28.2,2.2,13,1,0,0
13-12-2025,CCU,34.8,6.6,20.7,0,0,0
29-09-2025,BOM,41.5,4.7,16.9,0,0,1
30-06-2025,HYD,15.3,8.5,24.6,1,0,0
25-03-2025,DEL,27.9,1.1,19.5,1,0,1
04-01-2025,DEL,31.2,6.7,2.8,1,1,1
09-12-2025,AMD,14,4.2,4.2,0,0,0
03-07-2025,AMD,39.7,3.8,17.1,0,1,0
27-08-2025,BLR,26,2.8,19.6,1,0,0
01-05-2025,BOM,27.2,7.5,21.4,0,0,1
27-11-2025,PNQ,24.2,6.3,18.1,0,0,1
05-10-2025,AMD,33.2,5.3,1.5,1,1,1
28-03-2025,HYD,20.5,1.6,0.9,1,0,0
11-05-2025,CCU,31.9,4.9,21.7,0,1,0
20-04-2025,MAA,14.4,9.6,29.1,0,0,1
02-10-2025,BOM,38.1,5.4,34.3,1,1,1
12-02-2025,BOM,28,9.7,24.8,0,1,1
31-01-2025,COK,21.4,3.5,24.1,1,0,1
26-06-2025,BOM,11.5,9.7,2.9,1,0,0
14-04-2025,GOI,32.8,7.4,24.2,1,0,1
04-10-2025,DEL,14.4,9.5,12.7,0,0,0
22-10-2025,COK,24.3,2.4,32.3,1,0,1
10-06-2025,HYD,31,6.2,22.6,0,0,0
22-04-2025,PNQ,35.3,7.9,35,1,0,0
25-12-2025,MAA,34.9,4.3,14,0,0,1
15-12-2025,BLR,23,7.1,0.1,1,0,1
19-03-2025,DEL,34.5,3.9,22.5,1,0,0
01-03-2025,MAA,31.3,9.2,32.6,0,1,0
23-01-2025,GOI,41.6,7.6,14.7,0,1,1
19-01-2025,CCU,29.2,2.3,6.2,1,1,1
06-06-2025,AMD,19.5,6.4,27.4,0,1,1
12-11-2025,AMD,33.4,9.7,31,1,1,1
02-08-2025,MAA,21.1,2.8,9,0,0,1
27-07-2025,AMD,22,3,32,0,0,0
29-08-2025,MAA,20.7,1.7,9.7,0,1,0
13-01-2025,MAA,35.4,9.3,18.5,1,1,1
22-01-2025,DEL,24.1,6.2,31.6,1,1,0
21-09-2025,GOI,37.9,9.7,20,1,1,0
08-08-2025,PNQ,13.8,7.7,10.9,1,1,1
11-09-2025,GOI,38.7,8.3,25.8,1,0,1
23-07-2025,PNQ,37,7.6,10.8,1,0,1
25-06-2025,AMD,17.4,6.8,27.2,1,0,0
24-11-2025,COK,19,9.9,5.1,0,0,1
17-01-2025,BOM,26,9.8,14.5,0,1,1
07-08-2025,BOM,22,6.1,24.2,0,1,1
10-04-2025,BOM,22.1,8.4,11.6,0,1,1
11-08-2025,AMD,22.1,8.1,22.5,0,0,1
10-08-2025,AMD,21.5,8.9,15.7,1,0,1
10-12-2025,BOM,18.3,1.5,11.5,0,0,0
30-11-2025,BOM,24.2,2.1,12.7,1,0,1
18-03-2025,CCU,26,5.2,8.8,0,1,0
08-09-2025,GOI,27.2,9.5,14.8,0,0,1
31-05-2025,BOM,12.2,2.3,34.8,0,0,0
08-03-2025,CCU,14.5,6.4,11.8,1,1,1
08-05-2025,DEL,28.3,3.4,4.8,0,0,1
06-04-2025,COK,16.5,10,25.7,0,0,0
31-10-2025,GOI,29.3,9.7,30.8,1,1,1
22-08-2025,AMD,20.3,6,18.6,0,0,0
03-05-2025,AMD,12.6,9.7,9.9,1,1,1
26-09-2025,DEL,17.5,8.5,15.5,0,1,1
27-02-2025,CCU,33.1,9.7,10.3,0,1,1
25-07-2025,GOI,14.2,2.4,10.3,0,0,0
31-08-2025,HYD,21.6,9.3,23.4,0,1,0
01-03-2025,HYD,30.2,4.9,16.8,1,1,1
08-04-2025,HYD,19.3,3.3,24.1,1,0,1
04-11-2025,HYD,16.3,5.6,24,1,1,0
25-07-2025,HYD,27.5,2.4,13.9,0,1,1
15-10-2025,COK,36.2,2,31,1,1,0
10-05-2025,AMD,13.7,5.3,31.7,0,0,1
24-12-2025,COK,16.4,3.7,29,1,0,0
24-06-2025,GOI,38.1,2.7,9.5,0,0,0
16-09-2025,AMD,11.8,9.2,17.4,1,1,0
17-11-2025,DEL,37.9,8.5,9.2,1,1,0
05-04-2025,AMD,29.7,6,3.6,1,0,0
24-03-2025,BLR,21.6,9.5,0.8,1,1,1
14-05-2025,AMD,38.5,9.7,11.9,1,0,1
16-10-2025,COK,11.1,3.6,12.6,0,0,1
18-10-2025,PNQ,39.2,7.1,15.4,0,0,1
04-03-2025,GOI,10.4,9.2,28.7,1,0,0
07-08-2025,PNQ,40.3,9.6,13.5,0,0,1
13-10-2025,GOI,33.1,4.3,27.1,0,1,1
18-04-2025,GOI,31.2,9.5,17.7,0,1,1
10-09-2025,COK,22.9,7.6,6.3,1,0,0
25-08-2025,DEL,21.4,9.8,12.8,1,0,0
16-08-2025,PNQ,13.3,2.4,33.5,0,0,1
17-06-2025,BOM,16,9.6,28.3,1,0,0
04-02-2025,CCU,35.9,3.8,25.1,1,1,0
20-08-2025,GOI,14,2.5,2.8,0,1,1
28-02-2025,DEL,33.9,9.9,11,1,1,1
30-11-2025,CCU,16.8,1.1,14.4,0,1,0
17-09-2025,AMD,11.6,2.1,14.4,0,0,0
15-06-2025,PNQ,18.8,7.6,2.8,0,1,0
17-02-2025,PNQ,20.3,8.8,28.5,1,1,0
05-06-2025,BLR,30.8,3.6,17.1,1,1,0
19-05-2025,PNQ,23.5,3.4,18.7,0,0,0
20-10-2025,DEL,25.5,9.9,26.7,0,0,0
02-11-2025,HYD,33.5,6.7,27.2,1,0,0
09-05-2025,MAA,41.3,4,25.9,0,0,0
30-11-2025,CCU,28.3,2.5,19.6,0,1,0
14-07-2025,GOI,15.5,1.5,19.8,1,0,0
05-08-2025,MAA,28.6,6.7,32.7,1,0,1
16-04-2025,PNQ,38.6,2.4,21,1,0,1
18-06-2025,DEL,34.8,2,27.2,1,1,1
15-02-2025,AMD,20.7,4.8,13.1,1,0,1
18-12-2025,BOM,30.7,2.9,25.5,1,0,1
31-05-2025,COK,28,1.8,3.7,1,0,1
10-05-2025,HYD,39.4,7.2,0.7,0,1,0
04-08-2025,MAA,21,3.6,33.2,0,0,1
08-06-2025,CCU,20.9,5.5,17,0,1,0
17-01-2025,CCU,29.3,8.3,32.7,0,1,0
14-08-2025,BOM,38.7,4.7,6.7,0,0,0
23-03-2025,MAA,31.4,7.7,25.5,1,0,0
07-07-2025,BLR,21.3,8.7,9.4,1,1,0
08-09-2025,DEL,23.5,4.1,23,1,1,0
26-11-2025,CCU,17.4,3.8,6.9,0,1,1
29-03-2025,MAA,12.4,3.3,28.6,0,1,0
02-09-2025,COK,16.8,3,8.3,0,0,0
06-10-2025,PNQ,20.8,3.3,26.2,1,0,1
24-10-2025,BOM,25.3,3.3,35,1,1,1
11-05-2025,GOI,28.9,1.4,4.5,1,0,1
16-11-2025,AMD,37.1,1.9,12.3,1,1,1
03-08-2025,DEL,22.4,7.5,11.8,0,0,0
13-07-2025,COK,40.7,1.2,17.2,0,1,0
21-02-2025,MAA,32.2,2.1,32.6,0,0,1
20-07-2025,CCU,16.4,4.3,12.1,0,1,0
13-09-2025,CCU,23.6,1.4,23.9,0,1,0
18-12-2025,COK,31.7,4,21.2,1,0,1
08-01-2025,DEL,27.9,2.4,17.6,1,1,1
02-01-2025,COK,29,5.2,4.8,1,0,1
04-08-2025,BOM,16.1,9.6,13,1,1,1
04-07-2025,AMD,10.8,5.4,13,0,0,1
26-12-2025,DEL,38.7,8.9,9,1,1,0
10-06-2025,COK,29.1,2,34.7,0,1,1
23-12-2025,COK,20.3,8.4,6.1,0,1,1
07-02-2025,HYD,29.6,9,34.3,0,1,0
09-08-2025,GOI,41.6,3.3,22.3,0,0,1
16-07-2025,COK,20.9,8.5,16.9,1,0,0
13-09-2025,HYD,20.9,8.1,19.1,1,0,0
13-10-2025,MAA,15.7,2.4,33.5,0,1,1
26-08-2025,BOM,39,6.9,5.8,1,1,0
09-10-2025,HYD,40.2,5.9,33,0,1,1
27-06-2025,BLR,19.9,8.7,21.4,0,1,0
25-12-2025,MAA,20.1,3.1,1.5,0,1,0
01-03-2025,GOI,14.9,2.4,2.1,1,1,0
06-06-2025,MAA,25.8,8,31.4,0,0,1
05-06-2025,BOM,14.4,7.8,28.1,0,1,1
30-05-2025,AMD,39.4,8.8,18.2,1,0,0
14-01-2025,DEL,30.7,3.7,0.9,1,0,0
17-11-2025,COK,21.7,2.4,23.2,1,1,1
28-10-2025,MAA,38.8,5.2,33.5,1,0,1
11-05-2025,CCU,38.5,4.1,1,1,0,0
28-10-2025,DEL,27.7,1.4,4.8,1,1,1
14-07-2025,PNQ,17.3,1.4,21.6,0,0,1
20-12-2025,AMD,38.6,1.8,23.4,1,0,0
20-09-2025,COK,27.6,3.8,22,1,1,1
15-07-2025,AMD,19.3,7,17.6,1,1,1
12-01-2025,GOI,22.4,7.2,1.3,1,0,1
09-04-2025,BOM,15.2,6.1,29.4,0,1,1
21-11-2025,HYD,23.7,3.7,6.4,0,0,0
07-04-2025,BLR,13.7,8,14.8,1,1,1
15-12-2025,AMD,32.9,6.4,16,1,0,0
14-05-2025,COK,29.5,7.4,32.7,0,0,1
24-09-2025,DEL,20.7,1.1,6.7,0,1,1
27-03-2025,COK,16,5.9,10.6,0,0,1
25-01-2025,HYD,21.6,9.4,2.9,1,0,1
26-06-2025,BLR,17.6,7.5,6.1,0,1,1
24-02-2025,AMD,15.2,9.9,16.8,1,1,0
25-01-2025,GOI,20.9,4.8,14.8,0,1,1
30-06-2025,MAA,20.7,4.9,30.8,0,1,0
22-09-2025,GOI,37.9,8.4,28.6,0,1,0
15-12-2025,BOM,22.2,2.6,5.9,1,1,0
14-10-2025,BLR,27.4,2.9,2.4,0,1,0
01-05-2025,PNQ,40.1,4.5,25.7,1,1,1
29-11-2025,MAA,30.6,9.8,30.2,0,0,1
08-01-2025,HYD,16.1,9.9,22.5,1,0,0
03-03-2025,AMD,38.9,2.6,0.3,0,1,0
12-05-2025,CCU,34.1,8.6,5.4,0,1,0
16-04-2025,DEL,31.8,9.7,10.6,1,1,1
08-12-2025,AMD,30.1,5.3,4.3,0,1,0
13-06-2025,DEL,14.8,8.1,31.3,0,1,0
09-02-2025,BLR,31.2,9.2,17.5,0,1,0
02-04-2025,COK,14.3,6.4,9,0,0,0
28-10-2025,BLR,20.7,3.1,25.3,0,0,0
25-01-2025,AMD,39,1,25.6,0,0,0
28-05-2025,PNQ,25.2,3.2,8.3,0,1,1
21-01-2025,BLR,40.2,8,10,0,0,1
28-02-2025,BOM,39.4,1.9,28.9,0,1,0
07-07-2025,DEL,28.1,9.8,31.8,0,0,0
17-04-2025,CCU,37,4.9,7.7,1,0,1
17-07-2025,MAA,24.6,7.4,32.9,0,0,0
21-07-2025,AMD,36.7,8.3,29.7,0,0,0
03-08-2025,AMD,25.3,6.1,24.2,0,1,1
23-12-2025,AMD,26.6,6.7,15.9,0,1,1
28-07-2025,MAA,20.6,5.2,4.6,0,0,0
06-12-2025,PNQ,21,1.5,15.2,0,1,0
24-11-2025,HYD,31.6,1.9,26.6,0,0,0
27-06-2025,GOI,19.6,6.5,14.5,0,0,1
05-08-2025,CCU,37.1,8.3,7.6,0,1,1
01-02-2025,HYD,11.9,9.8,4.3,1,0,1
04-07-2025,AMD,31.4,7.6,14.4,0,0,1
27-03-2025,CCU,23.9,2.6,21.1,1,1,0
05-11-2025,HYD,22.7,1.8,15.4,0,0,1
25-06-2025,COK,34.8,1.4,1.9,0,0,0
13-09-2025,PNQ,13.8,1.6,1,0,1,1
07-05-2025,DEL,17.6,7.8,15.1,1,0,1
22-01-2025,MAA,14,4.9,20.9,1,1,0
03-04-2025,GOI,14.4,2.5,6.5,0,0,0
26-04-2025,CCU,38.7,2.5,8.2,0,0,0
21-03-2025,GOI,13.9,8.8,29.4,0,0,1
01-08-2025,MAA,37.4,6.3,22,0,1,1
10-04-2025,HYD,22.1,1.1,6,0,0,0
14-12-2025,COK,32,8.3,22.9,0,0,1
10-02-2025,PNQ,41.6,1.9,31.3,0,0,0
08-05-2025,COK,40.2,7,14.5,1,0,0
03-04-2025,AMD,11.7,4.1,29.4,0,0,1
27-01-2025,COK,15.8,3,31.6,0,1,1
30-04-2025,AMD,17.9,1.3,22.5,0,0,1
11-01-2025,CCU,40,4.7,20.8,1,1,0
23-01-2025,COK,28,7.4,19,1,0,0
15-12-2025,CCU,32.2,9.4,26.6,1,0,0
26-01-2025,GOI,37.8,7.7,7.2,0,1,0
12-10-2025,BLR,37.9,7.9,27.4,0,0,0
10-11-2025,DEL,17.4,7.3,33,0,1,1
22-11-2025,AMD,12.5,3.5,21.6,1,1,1
04-03-2025,PNQ,33.7,1.1,18.8,1,1,1
19-02-2025,BOM,19.9,2.5,9.7,1,0,0
02-06-2025,BOM,17.3,7.2,21.3,1,1,1
09-02-2025,AMD,27.5,1.5,19.4,1,1,0
26-06-2025,PNQ,19.2,8.1,21.2,1,0,1
23-03-2025,HYD,21.4,4.7,34.5,0,0,0
27-03-2025,BLR,29.9,7.6,7.6,1,1,0
04-12-2025,CCU,14.8,4.2,0.8,0,0,1
29-10-2025,AMD,40.8,5.6,11.1,1,1,0
02-12-2025,PNQ,36.2,6.5,15.1,0,1,1
26-03-2025,MAA,36,6.6,12.3,1,0,1
25-05-2025,CCU,18.4,8.5,23,0,0,1
30-03-2025,HYD,32.7,2.7,20.5,0,0,0
29-10-2025,CCU,34.6,9.2,29.1,0,1,1
28-07-2025,BOM,35.6,4.4,8.5,1,0,0
20-01-2025,COK,35.8,7.3,10.1,0,1,1
11-01-2025,BOM,29.3,8.8,13.6,1,0,1
30-08-2025,AMD,18.3,2.3,10.6,1,0,0
27-04-2025,AMD,34.4,4.9,9.3,0,1,0
08-08-2025,CCU,34.6,3.4,5.4,0,1,0
08-12-2025,CCU,41.6,9.5,22.8,1,0,0
26-05-2025,GOI,25.6,3,26.1,0,0,0
05-06-2025,DEL,35.6,8.3,4.3,1,1,1
09-02-2025,HYD,34.6,1.8,27.3,0,1,1
31-08-2025,COK,40.9,5.7,23,1,0,0
14-07-2025,CCU,41.4,9.2,30.1,1,1,0
10-09-2025,DEL,21.3,5,20,1,1,1
07-06-2025,HYD,24.4,3,14.8,1,0,1
24-08-2025,HYD,25.4,1.6,13.7,1,1,0
20-09-2025,DEL,15.3,2.6,3.2,0,0,1
23-01-2025,DEL,40.9,7.3,7.3,0,1,1
12-06-2025,BLR,32.5,10,9.7,1,0,0
05-05-2025,BLR,10.8,5.2,6.3,0,0,0
09-02-2025,DEL,28.1,5.9,1.4,1,0,0
10-12-2025,COK,12,8.8,31,1,0,0
21-10-2025,PNQ,37.3,7.1,2.4,1,1,1
14-04-2025,AMD,23.4,9.6,24.2,1,0,0
29-09-2025,DEL,25.1,7.3,11.6,0,1,1
25-10-2025,DEL,31.4,4.1,10,1,1,0
13-05-2025,GOI,22.1,5.3,33.5,1,1,1
08-12-2025,CCU,27.8,5.2,1.2,0,0,1
27-11-2025,HYD,33.5,6,31.6,0,0,0
30-04-2025,CCU,14.6,8.4,28.1,0,0,0
04-04-2025,BLR,20.2,9.6,26.8,1,1,1
05-05-2025,AMD,22.1,3.5,31,0,1,1
30-07-2025,COK,24.3,4.9,1.5,0,0,1
08-01-2025,HYD,23.2,7.1,7.2,0,1,0
22-11-2025,CCU,27.4,3.3,1.3,0,1,0
28-06-2025,DEL,25.8,4,21.8,1,1,1
12-07-2025,BLR,24.8,3.9,13.1,1,1,1
20-01-2025,BLR,20.4,7.1,13.3,1,1,1
21-06-2025,PNQ,17.5,1.4,23.8,0,0,1
29-11-2025,CCU,34.5,9.3,1.5,0,0,0
07-06-2025,BLR,39.2,1.9,12.1,1,1,1
15-11-2025,PNQ,41.1,1.4,25.7,0,0,1
28-04-2025,COK,10.1,7.2,11,1,1,1
16-08-2025,HYD,37.2,2.3,26.1,0,1,0
25-10-2025,DEL,23.7,5.6,21.1,0,0,0
16-12-2025,COK,39.1,7.5,18.8,1,1,1
13-05-2025,GOI,13.5,6.3,33.9,1,0,0
20-03-2025,BOM,25.8,1.6,32,0,1,0
30-05-2025,HYD,20.1,4.7,0.3,1,1,0
01-01-2025,BOM,24.3,9.6,32.7,0,0,0
11-02-2025,CCU,16.7,4.6,11.5,0,1,1
12-07-2025,MAA,12.8,2.3,25.3,1,0,0
27-06-2025,COK,21.9,5.4,10.8,1,1,0
12-07-2025,GOI,31.5,8.8,27.5,0,0,0
31-03-2025,DEL,37.6,8.7,6.4,1,1,0
06-01-2025,CCU,22.3,2.4,6.5,0,1,1
25-07-2025,HYD,28.3,1.9,19.1,1,1,0
17-06-2025,CCU,35.8,8.1,29.7,1,0,0
02-01-2025,GOI,14.2,3.5,17.6,0,0,1
28-12-2025,HYD,40.9,9.8,4.4,0,1,0
07-08-2025,DEL,25.5,9.1,30.8,0,0,0
16-10-2025,HYD,20.4,2.4,31.3,1,0,1
05-11-2025,BLR,36.9,4,6.5,1,0,1
03-04-2025,CCU,29,9.1,24.8,1,0,0
22-11-2025,CCU,27.9,1.9,22.3,1,0,1
25-02-2025,BLR,13.4,3.3,29.1,0,1,1
26-08-2025,GOI,18.8,7.3,22.8,1,1,1
28-06-2025,AMD,41.4,3.5,26.6,1,1,1
22-09-2025,PNQ,33.9,9,31.7,0,0,0
19-01-2025,PNQ,21.2,2.7,32.2,0,0,1
24-03-2025,GOI,16.3,8.5,20.8,0,1,0
30-03-2025,DEL,37.7,5,14,0,1,1
01-03-2025,MAA,38.9,3.2,32.3,1,1,0
19-02-2025,COK,32.5,2.4,8.3,1,0,1
17-05-2025,CCU,21.5,8,9.7,1,1,0
26-12-2025,MAA,33.4,6.1,32.3,1,0,1
27-02-2025,DEL,29.1,6.4,13.3,1,0,0
05-01-2025,BLR,15.1,7.7,24.7,1,1,1
14-12-2025,PNQ,19.8,2.7,12.3,0,1,1
30-06-2025,AMD,30,4.7,8.8,0,1,1
04-11-2025,PNQ,41.8,2.5,7.7,0,0,0
03-11-2025,MAA,11.3,6.2,12.6,1,1,1
15-08-2025,PNQ,15.4,5.9,6.7,1,1,0
20-05-2025,DEL,25,5.5,26.8,1,0,1
10-09-2025,COK,16,2.6,16.9,1,1,1
10-06-2025,BOM,38.7,4,13.4,1,1,0
02-04-2025,BOM,42,1,26.1,0,1,0
27-11-2025,PNQ,28.7,5.1,5.9,1,1,1
30-04-2025,COK,41.6,5.6,7.5,0,1,1
05-08-2025,MAA,31.6,2.8,13.1,0,0,0
23-11-2025,PNQ,32.9,9.4,27.4,1,1,0
22-03-2025,MAA,40.6,1.2,14.7,0,0,1
23-05-2025,BLR,37.4,8,9.2,0,1,0
01-03-2025,HYD,34,6.6,22.2,0,1,1
05-06-2025,HYD,13.1,4.3,15.1,0,1,1
22-11-2025,COK,31,9.1,9.1,1,0,0
10-09-2025,GOI,34.3,2.3,3.9,0,1,1
16-09-2025,COK,21.3,3.9,25.5,1,0,1
15-08-2025,GOI,32.4,1.6,33.7,1,0,0
03-06-2025,BOM,23.7,5.2,30.9,1,0,1
17-09-2025,COK,15.7,4.6,10.1,1,0,0
04-07-2025,AMD,24.3,5.5,17.7,1,0,0
27-07-2025,CCU,10.8,4.6,2.7,1,1,1
25-09-2025,HYD,39.5,4.3,31.9,1,1,0
